avg_train_loss,avg_val_loss,epoch,step,train_loss,val_loss
,,5,8149,0.09590139240026474,
,,5,8159,0.11133634299039841,
,,5,8169,0.1436997801065445,
,,5,8179,0.11030928790569305,
,,5,8189,0.10984905809164047,
,,5,8199,0.04102267697453499,
,,5,8209,0.10960008203983307,
,,5,8219,0.09074939042329788,
,,5,8229,0.13662636280059814,
,,5,8239,0.05631628632545471,
,,5,8249,0.04618656635284424,
,,5,8259,0.04998527839779854,
,,5,8269,0.06468597799539566,
,,5,8279,0.07060271501541138,
,,5,8289,0.04703729227185249,
,,5,8299,0.06668958067893982,
,,5,8309,0.1035609021782875,
,,5,8319,0.09650349617004395,
,,5,8329,0.08417315781116486,
,,5,8339,0.07940977811813354,
,,5,8349,0.05670928955078125,
,,5,8359,0.04253347963094711,
,,5,8369,0.049927130341529846,
,,5,8379,0.06329471617937088,
,,5,8389,0.05828689783811569,
,,5,8399,0.07924577593803406,
,,5,8409,0.04127304628491402,
,,5,8419,0.048252951353788376,
,,5,8429,0.10808553546667099,
,,5,8439,0.08068500459194183,
,,5,8449,0.09402167052030563,
,,5,8459,0.08347096294164658,
,,5,8469,0.06079225614666939,
,,5,8479,0.08603852242231369,
,,5,8489,0.06270017474889755,
,,5,8499,0.05489546060562134,
,,5,8509,0.0439680740237236,
,,5,8519,0.1401175707578659,
,,5,8529,0.054449718445539474,
,,5,8539,0.10978016257286072,
,,5,8549,0.058943573385477066,
,,5,8559,0.06102347746491432,
,,5,8569,0.11390144377946854,
,,5,8579,0.027872560545802116,
,,5,8589,0.0491347499191761,
,,5,8599,0.0668848305940628,
,,5,8609,0.05558151379227638,
,,5,8619,0.07217607647180557,
,,5,8629,0.10872991383075714,
,,5,8639,0.1528811752796173,
,,5,8649,0.06971950829029083,
,,5,8659,0.12445706874132156,
,,5,8669,0.03910898044705391,
,,5,8679,0.058084070682525635,
,,5,8689,0.030263742431998253,
,,5,8699,0.058003880083560944,
,,5,8709,0.09102851897478104,
,,5,8719,0.04300295189023018,
,,5,8729,0.04496168717741966,
,,5,8739,0.11055346578359604,
,,5,8749,0.09215471148490906,
,,5,8759,0.04642808437347412,
,,5,8769,0.11164292693138123,
,,5,8779,0.07551360130310059,
,,5,8789,0.05650005489587784,
,,5,8799,0.13456393778324127,
,,5,8809,0.13344520330429077,
,,5,8819,0.07723116874694824,
,,5,8829,0.15798136591911316,
,,5,8839,0.05185377970337868,
,,5,8849,0.02304338477551937,
,,5,8859,0.1340394914150238,
,,5,8869,0.054183922708034515,
,,5,8879,0.11313236504793167,
,,5,8889,0.09140017628669739,
,,5,8899,0.05509372800588608,
,,5,8909,0.036198437213897705,
,,5,8919,0.05268590524792671,
,,5,8929,0.08844413608312607,
,,5,8939,0.13253967463970184,
,,5,8949,0.08162488788366318,
,,5,8959,0.07196914404630661,
,,5,8969,0.07494287937879562,
,,5,8979,0.08572341501712799,
,,5,8989,0.10873282700777054,
,,5,8999,0.040145277976989746,
,,5,9009,0.07530774921178818,
,,5,9019,0.0920180156826973,
,,5,9029,0.11191317439079285,
,,5,9039,0.04575115069746971,
,,5,9049,0.07944448292255402,
,,5,9059,0.10973336547613144,
,,5,9069,0.07123898714780807,
,,5,9079,0.04461245611310005,
,,5,9089,0.08703533560037613,
,,5,9099,0.09387023001909256,
,,5,9109,0.15494802594184875,
,,5,9119,0.04381907731294632,
,,5,9129,0.08235485851764679,
,,5,9139,0.10013609379529953,
,,5,9149,0.16497988998889923,
,,5,9159,0.03228187561035156,
,,5,9169,0.07648278772830963,
,,5,9179,0.12843838334083557,
,,5,9189,0.10918799042701721,
,,5,9199,0.047464583069086075,
,,5,9209,0.04340658336877823,
,,5,9219,0.07280279695987701,
,,5,9229,0.06771349906921387,
,,5,9239,0.08479499816894531,
,0.07462245225906372,5,9239,,0.07464001327753067
0.10128024220466614,,5,9239,,
,,6,9249,0.0717310681939125,
,,6,9259,0.09689852595329285,
,,6,9269,0.09946940094232559,
,,6,9279,0.12732836604118347,
,,6,9289,0.08488433063030243,
,,6,9299,0.2132912427186966,
,,6,9309,0.04432544857263565,
,,6,9319,0.07817733287811279,
,,6,9329,0.06804635375738144,
,,6,9339,0.04041827470064163,
,,6,9349,0.05018125846982002,
,,6,9359,0.04211997240781784,
,,6,9369,0.04465407878160477,
,,6,9379,0.07809384167194366,
,,6,9389,0.030844390392303467,
,,6,9399,0.0963262990117073,
,,6,9409,0.0868496522307396,
,,6,9419,0.04717725142836571,
,,6,9429,0.12657703459262848,
,,6,9439,0.08380290865898132,
,,6,9449,0.055133502930402756,
,,6,9459,0.04282112047076225,
,,6,9469,0.06849002838134766,
,,6,9479,0.05964866653084755,
,,6,9489,0.04357098042964935,
,,6,9499,0.0684494748711586,
,,6,9509,0.058405954390764236,
,,6,9519,0.06816855072975159,
,,6,9529,0.05510317161679268,
,,6,9539,0.066779725253582,
,,6,9549,0.07839317619800568,
,,6,9559,0.07317836582660675,
,,6,9569,0.08614694327116013,
,,6,9579,0.040881890803575516,
,,6,9589,0.12303759902715683,
,,6,9599,0.07385309785604477,
,,6,9609,0.03893405199050903,
,,6,9619,0.05193579941987991,
,,6,9629,0.16702044010162354,
,,6,9639,0.10649619251489639,
,,6,9649,0.10908026993274689,
,,6,9659,0.07783658802509308,
,,6,9669,0.056833866983652115,
,,6,9679,2.001837968826294,
,,6,9689,0.06801383942365646,
,,6,9699,0.04321136698126793,
,,6,9709,0.11575756222009659,
,,6,9719,0.03884834796190262,
,,6,9729,0.06560128927230835,
,,6,9739,0.09097405523061752,
,,6,9749,0.06010168790817261,
,,6,9759,0.09287244081497192,
,,6,9769,0.07308357954025269,
,,6,9779,0.04959728196263313,
,,6,9789,0.06097840890288353,
,,6,9799,0.05068151652812958,
,,6,9809,0.06969930231571198,
,,6,9819,0.11028698086738586,
,,6,9829,0.04449393227696419,
,,6,9839,0.06953707337379456,
,,6,9849,0.04166335612535477,
,,6,9859,0.08506999164819717,
,,6,9869,0.02178642712533474,
,,6,9879,0.02973749302327633,
,,6,9889,0.054658833891153336,
,,6,9899,0.031579770147800446,
,,6,9909,0.07822883874177933,
,,6,9919,0.08951447904109955,
,,6,9929,0.04633207619190216,
,,6,9939,0.048324353992938995,
,,6,9949,0.058442939072847366,
,,6,9959,0.06412214040756226,
,,6,9969,0.15287025272846222,
,,6,9979,0.07723036408424377,
,,6,9989,0.05087036266922951,
,,6,9999,0.07656823843717575,
,,6,10009,0.05812591686844826,
,,6,10019,0.03915032744407654,
,,6,10029,0.03683149442076683,
,,6,10039,0.04476136714220047,
,,6,10049,0.06486998498439789,
,,6,10059,0.06763733178377151,
,,6,10069,0.09012963622808456,
,,6,10079,0.060480996966362,
,,6,10089,0.09737733006477356,
,,6,10099,0.05368400737643242,
,,6,10109,0.18341262638568878,
,,6,10119,0.07945772260427475,
,,6,10129,0.06288904696702957,
,,6,10139,0.08017387241125107,
,,6,10149,0.06886220723390579,
,,6,10159,0.0349905788898468,
,,6,10169,0.05729302763938904,
,,6,10179,0.058658599853515625,
,,6,10189,0.08693114668130875,
,,6,10199,0.21972590684890747,
,,6,10209,0.11017698049545288,
,,6,10219,0.04189809784293175,
,,6,10229,0.04597693309187889,
,,6,10239,0.08082471042871475,
,,6,10249,0.025886254385113716,
,,6,10259,0.03631867840886116,
,,6,10269,0.060923781245946884,
,,6,10279,0.07903909683227539,
,,6,10289,0.06311448663473129,
,,6,10299,0.06993971019983292,
,,6,10309,0.18578262627124786,
,,6,10319,0.08434168249368668,
,,6,10329,0.11076942831277847,
,,6,10339,0.10325673967599869,
,,6,10349,0.06486987322568893,
,,6,10359,0.08643239736557007,
,,6,10369,0.08838152885437012,
,,6,10379,0.04383481666445732,
,,6,10389,0.07465296983718872,
,,6,10399,0.05130818113684654,
,,6,10409,0.08916221559047699,
,,6,10419,0.04027104750275612,
,,6,10429,0.06475850939750671,
,,6,10439,0.06743007898330688,
,,6,10449,0.07628122717142105,
,,6,10459,0.03799719363451004,
,,6,10469,0.05021311715245247,
,,6,10479,0.09889720380306244,
,,6,10489,0.041134268045425415,
,,6,10499,0.13812968134880066,
,,6,10509,0.08654628694057465,
,,6,10519,0.050362344831228256,
,,6,10529,0.029960598796606064,
,,6,10539,0.09158485382795334,
,,6,10549,0.030232513323426247,
,,6,10559,0.05004499852657318,
,,6,10569,0.04743693396449089,
,,6,10579,0.03115757741034031,
,,6,10589,0.14097723364830017,
,,6,10599,0.08557691425085068,
,,6,10609,0.06785226613283157,
,,6,10619,0.07348599284887314,
,,6,10629,0.038006387650966644,
,,6,10639,0.049332574009895325,
,,6,10649,0.054207943379879,
,,6,10659,0.08572283387184143,
,,6,10669,0.0417475700378418,
,,6,10679,0.08645112812519073,
,,6,10689,0.10788262635469437,
,,6,10699,0.0783640667796135,
,,6,10709,0.08723132312297821,
,,6,10719,0.03054933063685894,
,,6,10729,0.18299195170402527,
,,6,10739,0.09332768619060516,
,,6,10749,0.06808017939329147,
,,6,10759,0.0917101725935936,
,,6,10769,0.05428297072649002,
,,6,10779,0.23554424941539764,
,0.06914622336626053,6,10779,,0.06916403025388718
0.09771935641765594,,6,10779,,
,,7,10789,0.04967198893427849,
,,7,10799,0.04811307415366173,
,,7,10809,0.03583488613367081,
,,7,10819,0.06478223949670792,
,,7,10829,0.05678285285830498,
,,7,10839,0.06002787500619888,
,,7,10849,0.1670517772436142,
,,7,10859,0.05053179711103439,
,,7,10869,0.12457337975502014,
,,7,10879,0.038408536463975906,
,,7,10889,0.03142457455396652,
,,7,10899,0.11841680109500885,
,,7,10909,0.0819469466805458,
,,7,10919,0.10692934691905975,
,,7,10929,0.05087980628013611,
,,7,10939,0.09098631888628006,
,,7,10949,0.06574065238237381,
,,7,10959,0.08675872534513474,
,,7,10969,0.0629156157374382,
,,7,10979,0.08836350589990616,
,,7,10989,0.05238465592265129,
,,7,10999,0.11121810972690582,
,,7,11009,0.21561852097511292,
,,7,11019,0.13126568496227264,
,,7,11029,0.044427916407585144,
,,7,11039,0.07940021902322769,
,,7,11049,0.056996867060661316,
,,7,11059,0.08029280602931976,
,,7,11069,0.052929606288671494,
,,7,11079,0.09236657619476318,
,,7,11089,0.08398300409317017,
,,7,11099,0.07557902485132217,
,,7,11109,0.08212544023990631,
,,7,11119,0.07882919907569885,
,,7,11129,0.04660917818546295,
,,7,11139,0.06480000913143158,
,,7,11149,0.16907550394535065,
,,7,11159,0.1177927777171135,
,,7,11169,0.06159783899784088,
,,7,11179,0.04005062207579613,
,,7,11189,0.15552008152008057,
,,7,11199,0.06504376977682114,
,,7,11209,0.02818247862160206,
,,7,11219,0.07953102141618729,
,,7,11229,0.06585320830345154,
,,7,11239,0.08863690495491028,
,,7,11249,0.09682966768741608,
,,7,11259,0.02460712194442749,
,,7,11269,0.0655817911028862,
,,7,11279,0.11938823759555817,
,,7,11289,0.07451389729976654,
,,7,11299,0.0735611841082573,
,,7,11309,0.18196122348308563,
,,7,11319,0.03575357794761658,
,,7,11329,0.05882911756634712,
,,7,11339,0.06667117029428482,
,,7,11349,0.057486727833747864,
,,7,11359,0.036985404789447784,
,,7,11369,1.4618241786956787,
,,7,11379,0.051286645233631134,
,,7,11389,0.1210583746433258,
,,7,11399,0.05341077223420143,
,,7,11409,0.129844069480896,
,,7,11419,0.08870186656713486,
,,7,11429,0.03896329924464226,
,,7,11439,0.0652352124452591,
,,7,11449,0.09145192801952362,
,,7,11459,0.03903091698884964,
,,7,11469,0.04915666580200195,
,,7,11479,0.03558279573917389,
,,7,11489,0.07536208629608154,
,,7,11499,0.10286097228527069,
,,7,11509,0.1043446734547615,
,,7,11519,0.09892406314611435,
,,7,11529,0.08419221639633179,
,,7,11539,0.0926504135131836,
,,7,11549,0.06514058262109756,
,,7,11559,0.1385606974363327,
,,7,11569,0.08192362636327744,
,,7,11579,0.02661612629890442,
,,7,11589,0.05473185330629349,
,,7,11599,0.06890127807855606,
,,7,11609,0.06295933574438095,
,,7,11619,0.04493004456162453,
,,7,11629,0.07023366540670395,
,,7,11639,0.029711438342928886,
,,7,11649,0.03397765010595322,
,,7,11659,0.0798344686627388,
,,7,11669,0.04416541010141373,
,,7,11679,0.048068396747112274,
,,7,11689,0.09743279218673706,
,,7,11699,0.07438758760690689,
,,7,11709,0.08410825580358505,
,,7,11719,0.06423616409301758,
,,7,11729,0.07965116947889328,
,,7,11739,0.06815793365240097,
,,7,11749,0.06557120382785797,
,,7,11759,0.03192662075161934,
,,7,11769,0.03229741379618645,
,,7,11779,0.06204203888773918,
,,7,11789,0.07568002492189407,
,,7,11799,0.09787637740373611,
,,7,11809,0.03776039183139801,
,,7,11819,0.10058515518903732,
,,7,11829,0.04160754755139351,
,,7,11839,0.049851782619953156,
,,7,11849,0.0590592585504055,
,,7,11859,0.06692545861005783,
,,7,11869,0.10883728414773941,
,,7,11879,0.07519001513719559,
,,7,11889,0.025366369634866714,
,,7,11899,0.054098084568977356,
,,7,11909,0.06287610530853271,
,,7,11919,0.1344730705022812,
,,7,11929,0.051031265407800674,
,,7,11939,0.041014693677425385,
,,7,11949,0.040587350726127625,
,,7,11959,0.06857337802648544,
,,7,11969,0.08929513394832611,
,,7,11979,0.02672254666686058,
,,7,11989,0.02656284160912037,
,,7,11999,0.04378512129187584,
,,7,12009,0.058131974190473557,
,,7,12019,0.0472087562084198,
,,7,12029,0.05638260766863823,
,,7,12039,0.060843076556921005,
,,7,12049,0.027295704931020737,
,,7,12059,0.1350383460521698,
,,7,12069,0.04752931743860245,
,,7,12079,3.16705584526062,
,,7,12089,0.06935321539640427,
,,7,12099,0.05591617152094841,
,,7,12109,0.06159134581685066,
,,7,12119,0.10003457963466644,
,,7,12129,0.030829938128590584,
,,7,12139,0.13754282891750336,
,,7,12149,0.07272420078516006,
,,7,12159,0.08696445822715759,
,,7,12169,0.1328684538602829,
,,7,12179,0.07929594069719315,
,,7,12189,0.05840527266263962,
,,7,12199,0.14927910268306732,
,,7,12209,0.06834207475185394,
,,7,12219,0.07158961147069931,
,,7,12229,0.05663267895579338,
,,7,12239,0.0936422124505043,
,,7,12249,0.1168898418545723,
,,7,12259,0.052582036703825,
,,7,12269,0.05161997675895691,
,,7,12279,0.04022730141878128,
,,7,12289,0.03472759947180748,
,,7,12299,0.054286740720272064,
,,7,12309,0.05655442178249359,
,,7,12319,0.06593545526266098,
,0.07603278011083603,7,12319,,0.07605140656232834
0.0935928151011467,,7,12319,,
,,8,12329,0.04279489070177078,
,,8,12339,0.11334729939699173,
,,8,12349,0.03993235528469086,
,,8,12359,0.040005963295698166,
,,8,12369,0.06251818686723709,
,,8,12379,0.03457857668399811,
,,8,12389,0.03755422681570053,
,,8,12399,0.08307122439146042,
,,8,12409,0.045566145330667496,
,,8,12419,0.14140881597995758,
,,8,12429,0.05406424403190613,
,,8,12439,0.03899489343166351,
,,8,12449,0.1039295569062233,
,,8,12459,0.027816900983452797,
,,8,12469,0.0808320865035057,
,,8,12479,0.10874688625335693,
,,8,12489,0.04844193160533905,
,,8,12499,0.06689734011888504,
,,8,12509,0.026902751997113228,
,,8,12519,0.07247082144021988,
,,8,12529,0.0928947851061821,
,,8,12539,0.04092405363917351,
,,8,12549,0.1416681706905365,
,,8,12559,0.03995708376169205,
,,8,12569,0.11139709502458572,
,,8,12579,0.10301826894283295,
,,8,12589,0.12291065603494644,
,,8,12599,0.05736613646149635,
,,8,12609,0.05820851773023605,
,,8,12619,0.060016289353370667,
,,8,12629,0.045610010623931885,
,,8,12639,0.05711854621767998,
,,8,12649,0.08956123888492584,
,,8,12659,0.1314457803964615,
,,8,12669,0.03885054215788841,
,,8,12679,0.11152436584234238,
,,8,12689,0.08056729286909103,
,,8,12699,0.08191650360822678,
,,8,12709,0.031126363202929497,
,,8,12719,0.08463585376739502,
,,8,12729,0.11992146074771881,
,,8,12739,0.0628775805234909,
,,8,12749,0.02851630002260208,
,,8,12759,0.030810561031103134,
,,8,12769,0.05977526307106018,
,,8,12779,0.08510839194059372,
,,8,12789,0.04008754715323448,
,,8,12799,0.08855493366718292,
,,8,12809,0.03026515804231167,
,,8,12819,0.085323266685009,
,,8,12829,0.10308445245027542,
,,8,12839,0.08302434533834457,
,,8,12849,0.02552690915763378,
,,8,12859,0.03481409326195717,
,,8,12869,0.11875046044588089,
,,8,12879,0.027979031205177307,
,,8,12889,0.04337727278470993,
,,8,12899,0.08483253419399261,
,,8,12909,0.1223091185092926,
,,8,12919,0.05151374638080597,
,,8,12929,0.07411643862724304,
,,8,12939,0.04782186076045036,
,,8,12949,0.07699944823980331,
,,8,12959,0.1568014770746231,
,,8,12969,0.06898830831050873,
,,8,12979,0.0762842670083046,
,,8,12989,0.06991623342037201,
,,8,12999,0.04982196167111397,
,,8,13009,0.08567047864198685,
,,8,13019,0.04809337854385376,
,,8,13029,0.048650387674570084,
,,8,13039,0.07360831648111343,
,,8,13049,1.971656322479248,
,,8,13059,0.051204148679971695,
,,8,13069,0.11245624721050262,
,,8,13079,0.07870794087648392,
,,8,13089,0.0910390317440033,
,,8,13099,0.06057273969054222,
,,8,13109,0.12578845024108887,
,,8,13119,0.0393461212515831,
,,8,13129,0.056704822927713394,
,,8,13139,0.07298237830400467,
,,8,13149,0.07780018448829651,
,,8,13159,0.033157169818878174,
,,8,13169,0.053516171872615814,
,,8,13179,0.06620725244283676,
,,8,13189,0.05091475695371628,
,,8,13199,0.06647928059101105,
,,8,13209,0.02937992848455906,
,,8,13219,0.044991813600063324,
,,8,13229,0.07117117941379547,
,,8,13239,0.09041701257228851,
,,8,13249,0.040104471147060394,
,,8,13259,0.03374234586954117,
,,8,13269,0.05890369415283203,
,,8,13279,0.1042647734284401,
,,8,13289,0.1119326651096344,
,,8,13299,0.015820972621440887,
,,8,13309,0.11018529534339905,
,,8,13319,0.0407634973526001,
,,8,13329,0.07961402088403702,
,,8,13339,0.10215310007333755,
,,8,13349,0.06181684508919716,
,,8,13359,0.1361565887928009,
,,8,13369,0.050223808735609055,
,,8,13379,0.04259349778294563,
,,8,13389,0.053344741463661194,
,,8,13399,0.07133708149194717,
,,8,13409,0.032062772661447525,
,,8,13419,0.04816028103232384,
,,8,13429,0.06520890444517136,
,,8,13439,0.06908973306417465,
,,8,13449,0.10724891722202301,
,,8,13459,0.03324085846543312,
,,8,13469,0.03295884653925896,
,,8,13479,0.027627067640423775,
,,8,13489,0.06820140779018402,
,,8,13499,0.08369320631027222,
,,8,13509,0.050429314374923706,
,,8,13519,0.040654849261045456,
,,8,13529,0.06451726704835892,
,,8,13539,0.045947879552841187,
,,8,13549,0.18823455274105072,
,,8,13559,0.12407226860523224,
,,8,13569,0.05158641189336777,
,,8,13579,0.09619127213954926,
,,8,13589,0.1040499359369278,
,,8,13599,0.07467498630285263,
,,8,13609,0.07041115313768387,
,,8,13619,0.024585004895925522,
,,8,13629,0.08893494307994843,
,,8,13639,0.05739255249500275,
,,8,13649,0.08565351366996765,
,,8,13659,0.0466492585837841,
,,8,13669,0.14327967166900635,
,,8,13679,0.042469367384910583,
,,8,13689,0.08777670562267303,
,,8,13699,0.15596286952495575,
,,8,13709,0.04752656817436218,
,,8,13719,0.042427074164152145,
,,8,13729,0.0406322255730629,
,,8,13739,0.07108618319034576,
,,8,13749,0.0669819787144661,
,,8,13759,0.14098529517650604,
,,8,13769,0.05594625696539879,
,,8,13779,0.06276241689920425,
,,8,13789,0.06255805492401123,
,,8,13799,0.07895065099000931,
,,8,13809,0.04652378335595131,
,,8,13819,0.039565104991197586,
,,8,13829,0.05869234353303909,
,,8,13839,0.06980965286493301,
,,8,13849,0.07250693440437317,
,,8,13859,0.2371501326560974,
,0.07726585119962692,8,13859,,0.07727842777967453
0.09120668470859528,,8,13859,,
,,9,13869,0.054089173674583435,
,,9,13879,0.06861386448144913,
,,9,13889,0.0616646446287632,
,,9,13899,0.06662285327911377,
,,9,13909,0.06523901969194412,
,,9,13919,0.04271027818322182,
,,9,13929,0.05666757747530937,
,,9,13939,0.0686015784740448,
,,9,13949,0.038041651248931885,
,,9,13959,0.08834628015756607,
,,9,13969,0.04966077581048012,
,,9,13979,0.034963496029376984,
,,9,13989,0.079115130007267,
,,9,13999,0.07988732308149338,
,,9,14009,0.03522941842675209,
,,9,14019,0.09425769746303558,
,,9,14029,0.058572784066200256,
,,9,14039,0.06692932546138763,
,,9,14049,0.06099912151694298,
,,9,14059,0.055482905358076096,
,,9,14069,0.05198259651660919,
,,9,14079,0.061668798327445984,
,,9,14089,0.07741811871528625,
,,9,14099,0.06153420731425285,
,,9,14109,0.07995828241109848,
,,9,14119,0.04489283263683319,
,,9,14129,0.07267899811267853,
,,9,14139,0.03008323721587658,
,,9,14149,0.05946998670697212,
,,9,14159,0.04104181006550789,
,,9,14169,0.03962592035531998,
,,9,14179,0.05109814926981926,
,,9,14189,0.04074092581868172,
,,9,14199,0.09800385683774948,
,,9,14209,0.03786410018801689,
,,9,14219,0.05955834686756134,
,,9,14229,0.05927416682243347,
,,9,14239,0.04546588286757469,
,,9,14249,0.18317583203315735,
,,9,14259,0.14149299263954163,
,,9,14269,0.04712717980146408,
,,9,14279,0.08325871080160141,
,,9,14289,0.06642449647188187,
,,9,14299,0.10261079668998718,
,,9,14309,0.04850133880972862,
,,9,14319,0.11133411526679993,
,,9,14329,0.08968313783407211,
,,9,14339,0.03290180861949921,
,,9,14349,0.05208445340394974,
,,9,14359,1.9129117727279663,
,,9,14369,0.09247484803199768,
,,9,14379,0.050273649394512177,
,,9,14389,0.1301911175251007,
,,9,14399,0.08872117102146149,
,,9,14409,0.023166539147496223,
,,9,14419,0.0917433351278305,
,,9,14429,0.0552508570253849,
,,9,14439,0.04392548277974129,
,,9,14449,0.021312277764081955,
,,9,14459,0.07673698663711548,
,,9,14469,0.06486210227012634,
,,9,14479,0.10658084601163864,
,,9,14489,0.07114351540803909,
,,9,14499,0.06387325376272202,
,,9,14509,0.09031711518764496,
,,9,14519,0.06808742880821228,
,,9,14529,0.028090553358197212,
,,9,14539,0.04211921617388725,
,,9,14549,0.06638846546411514,
,,9,14559,0.029222117736935616,
,,9,14569,0.05740655958652496,
,,9,14579,0.06453141570091248,
,,9,14589,0.04030819609761238,
,,9,14599,0.06747397035360336,
,,9,14609,0.017597634345293045,
,,9,14619,0.10010424256324768,
,,9,14629,0.053906481713056564,
,,9,14639,0.10725332051515579,
,,9,14649,0.08347880095243454,
,,9,14659,0.06381014734506607,
,,9,14669,0.05755586177110672,
,,9,14679,0.025850387290120125,
,,9,14689,0.07897962629795074,
,,9,14699,0.05828282982110977,
,,9,14709,0.06539399921894073,
,,9,14719,0.057809483259916306,
,,9,14729,0.09305205196142197,
,,9,14739,0.05992775782942772,
,,9,14749,0.05917218700051308,
,,9,14759,0.050501495599746704,
,,9,14769,0.07139643281698227,
,,9,14779,0.04511180520057678,
,,9,14789,0.08977344632148743,
,,9,14799,0.08544103801250458,
,,9,14809,0.050978779792785645,
,,9,14819,0.017146263271570206,
,,9,14829,0.021127568557858467,
,,9,14839,0.05983345955610275,
,,9,14849,0.03372523561120033,
,,9,14859,0.08140315860509872,
,,9,14869,0.09993122518062592,
,,9,14879,0.07532291859388351,
,,9,14889,0.048772890120744705,
,,9,14899,0.07757081836462021,
,,9,14909,0.026986004784703255,
,,9,14919,0.037446849048137665,
,,9,14929,0.06735742092132568,
,,9,14939,0.03071696311235428,
,,9,14949,0.07828745990991592,
,,9,14959,0.17702855169773102,
,,9,14969,0.0927395299077034,
,,9,14979,0.07750514894723892,
,,9,14989,0.053832441568374634,
,,9,14999,0.07874612510204315,
,,9,15009,0.055109355598688126,
,,9,15019,0.03884536027908325,
,,9,15029,0.08263269811868668,
,,9,15039,0.031057104468345642,
,,9,15049,0.03134068846702576,
,,9,15059,0.02972503751516342,
,,9,15069,0.12454462796449661,
,,9,15079,0.04492930695414543,
,,9,15089,0.03996286541223526,
,,9,15099,0.06507229059934616,
,,9,15109,0.12172165513038635,
,,9,15119,0.046458981931209564,
,,9,15129,0.028782686218619347,
,,9,15139,0.0730104073882103,
,,9,15149,0.039093490689992905,
,,9,15159,0.03346880152821541,
,,9,15169,0.058234475553035736,
,,9,15179,0.03711782023310661,
,,9,15189,0.08271040767431259,
,,9,15199,0.041516706347465515,
,,9,15209,0.05864105373620987,
,,9,15219,0.16142241656780243,
,,9,15229,0.07200756669044495,
,,9,15239,0.027963334694504738,
,,9,15249,0.05568796768784523,
,,9,15259,0.12636855244636536,
,,9,15269,0.080195352435112,
,,9,15279,0.04936322942376137,
,,9,15289,0.07403062283992767,
,,9,15299,0.10327546298503876,
,,9,15309,0.04900745674967766,
,,9,15319,0.1349300891160965,
,,9,15329,0.04084901139140129,
,,9,15339,0.07946744561195374,
,,9,15349,0.0820125862956047,
,,9,15359,0.03622129559516907,
,,9,15369,0.04250564053654671,
,,9,15379,0.06019381806254387,
,,9,15389,0.11287450790405273,
,,9,15399,0.0240786150097847,
,0.0742165744304657,9,15399,,0.07423314452171326
0.08871987462043762,,9,15399,,
,,10,15409,0.05414490029215813,
,,10,15419,0.019836600869894028,
,,10,15429,0.0775604248046875,
,,10,15439,0.041093502193689346,
,,10,15449,0.05374030023813248,
,,10,15459,0.10612395405769348,
,,10,15469,0.0757281631231308,
,,10,15479,0.10456782579421997,
,,10,15489,0.03932594880461693,
,,10,15499,0.08076856285333633,
,,10,15509,0.06543708592653275,
,,10,15519,0.03611389920115471,
,,10,15529,0.08017349243164062,
,,10,15539,0.05481013283133507,
,,10,15549,0.11525369435548782,
,,10,15559,0.04733968898653984,
,,10,15569,0.044973891228437424,
,,10,15579,0.09236892312765121,
,,10,15589,0.07538346946239471,
,,10,15599,0.07778278738260269,
,,10,15609,0.06965148448944092,
,,10,15619,1.0952694416046143,
,,10,15629,0.06555525958538055,
,,10,15639,0.04304520785808563,
,,10,15649,0.08295243978500366,
,,10,15659,0.0505194365978241,
,,10,15669,0.05403006449341774,
,,10,15679,0.04327452555298805,
,,10,15689,0.03922440484166145,
,,10,15699,0.07502944022417068,
,,10,15709,0.07413923740386963,
,,10,15719,0.025151651352643967,
,,10,15729,0.1605071872472763,
,,10,15739,0.07767637819051743,
,,10,15749,0.061162009835243225,
,,10,15759,0.03067426197230816,
,,10,15769,0.0461660660803318,
,,10,15779,0.053452733904123306,
,,10,15789,0.04962684586644173,
,,10,15799,0.03957747295498848,
,,10,15809,0.0835299864411354,
,,10,15819,0.03469381481409073,
,,10,15829,0.10509934276342392,
,,10,15839,0.048343632370233536,
,,10,15849,0.0561845526099205,
,,10,15859,0.05238783732056618,
,,10,15869,0.05117054656147957,
,,10,15879,0.1374211609363556,
,,10,15889,0.09978068619966507,
,,10,15899,0.057254333049058914,
,,10,15909,0.051034796983003616,
,,10,15919,0.045651648193597794,
,,10,15929,0.11857739835977554,
,,10,15939,0.059665828943252563,
,,10,15949,0.05028408020734787,
,,10,15959,0.0827285423874855,
,,10,15969,0.10523270815610886,
,,10,15979,0.06751944124698639,
,,10,15989,0.027135105803608894,
,,10,15999,0.08563128858804703,
,,10,16009,0.06587321311235428,
,,10,16019,0.02612459473311901,
,,10,16029,0.07095085084438324,
,,10,16039,0.048832934349775314,
,,10,16049,0.04765383526682854,
,,10,16059,0.03266344219446182,
,,10,16069,0.030994819477200508,
,,10,16079,0.07481162250041962,
,,10,16089,0.08569584041833878,
,,10,16099,0.021998507902026176,
,,10,16109,0.03620568662881851,
,,10,16119,0.059274930506944656,
,,10,16129,0.05070440471172333,
,,10,16139,0.08566390722990036,
,,10,16149,0.09977831691503525,
,,10,16159,0.04836396500468254,
,,10,16169,0.07596352696418762,
,,10,16179,0.09442699700593948,
,,10,16189,0.029803549870848656,
,,10,16199,0.05034333094954491,
,,10,16209,0.050504811108112335,
,,10,16219,0.044624213129282,
,,10,16229,0.042778149247169495,
,,10,16239,0.031213223934173584,
